"x","y","Spec_id.x","Study_id","Spec_Latin_GBIF","Spec_Latin_GenDivRange","Genus_GBIF","Family_GBIF","Order_GBIF","Spec_common_EOL","Spec_id.y","Pop_id","Geog_1","Geog_2","N","A","A_mean","A_tot","A_eff","A_private","N_genot","Ar","Ho","He","GD_Nei","D_clonal","F_is","F_is_sig","Ploidy","elev","Ice","Tectonic","SeaLevel","Topography","History","stream_size","elevation","slope"
-89.8184024,32.73781437,"ERCL","ERCL-1","Erimyzon claviformis (Girard; 1856)","Erimyzon claviformis","Erimyzon","Catostomidae","Cypriniformes","Western Creek Chubsucker","ERCL","ERCL-1-37","United States of America","BB1",15,5.875,NA,NA,NA,NA,NA,NA,0.593,0.617,NA,NA,NA,NA,"diploid",95,"Unglaciated","Stable","Flooded","Lowland","Stable Unglaciated Lowland - Flooded",0.193920692637307,84,0.675565421581268
-89.82875666,32.93258,"ERCL","ERCL-1","Erimyzon claviformis (Girard; 1856)","Erimyzon claviformis","Erimyzon","Catostomidae","Cypriniformes","Western Creek Chubsucker","ERCL","ERCL-1-38","United States of America","BB2",15,7.125,NA,NA,NA,NA,NA,NA,0.675,0.717,NA,NA,NA,NA,"diploid",93,"Unglaciated","Stable","Flooded","Lowland","Stable Unglaciated Lowland - Flooded",0.193920692637307,80,0.684710085391998
-89.5907174,33.43035552,"ERCL","ERCL-1","Erimyzon claviformis (Girard; 1856)","Erimyzon claviformis","Erimyzon","Catostomidae","Cypriniformes","Western Creek Chubsucker","ERCL","ERCL-1-39","United States of America","BB3",15,8.375,NA,NA,NA,NA,NA,NA,0.715,0.715,NA,NA,NA,NA,"diploid",116,"Unglaciated","Stable","Flooded","Lowland","Stable Unglaciated Lowland - Flooded",0.023716526617316,98,0.327180206775665
-89.5907174,33.43035552,"ERCL","ERCL-1","Erimyzon claviformis (Girard; 1856)","Erimyzon claviformis","Erimyzon","Catostomidae","Cypriniformes","Western Creek Chubsucker","ERCL","ERCL-1-4","United States of America","BB4",15,9.5,NA,NA,NA,NA,NA,NA,0.798,0.816,NA,NA,NA,NA,"diploid",116,"Unglaciated","Stable","Flooded","Lowland","Stable Unglaciated Lowland - Flooded",0.023716526617316,98,0.327180206775665
-89.36332782,33.52516273,"ERCL","ERCL-1","Erimyzon claviformis (Girard; 1856)","Erimyzon claviformis","Erimyzon","Catostomidae","Cypriniformes","Western Creek Chubsucker","ERCL","ERCL-1-40","United States of America","BB4",15,7.375,NA,NA,NA,NA,NA,NA,0.76,0.733,NA,NA,NA,NA,"diploid",136,"Unglaciated","Stable","Flooded","Lowland","Stable Unglaciated Lowland - Flooded",0.023716526617316,122,0.687417447566986
-90.79785048,32.08616706,"ERCL","ERCL-1","Erimyzon claviformis (Girard; 1856)","Erimyzon claviformis","Erimyzon","Catostomidae","Cypriniformes","Western Creek Chubsucker","ERCL","ERCL-1-41","United States of America","BB5",15,6.625,NA,NA,NA,NA,NA,NA,0.589,0.696,NA,NA,NA,NA,"diploid",88,"Unglaciated","Stable","Flooded","Lowland","Stable Unglaciated Lowland - Flooded",0.193920692637307,53,1.94915437698364
-90.93690989,32.05517034,"ERCL","ERCL-1","Erimyzon claviformis (Girard; 1856)","Erimyzon claviformis","Erimyzon","Catostomidae","Cypriniformes","Western Creek Chubsucker","ERCL","ERCL-1-42","United States of America","BB6",15,6.75,NA,NA,NA,NA,NA,NA,0.623,0.71,NA,NA,NA,NA,"diploid",53,"Unglaciated","Stable","Flooded","Lowland","Stable Unglaciated Lowland - Flooded",0.193920692637307,30,0.823120951652527
-91.48343306,36.04396432,"ERCL","ERCL-1","Erimyzon claviformis (Girard; 1856)","Erimyzon claviformis","Erimyzon","Catostomidae","Cypriniformes","Western Creek Chubsucker","ERCL","ERCL-1-43","United States of America","BL1",15,7.375,NA,NA,NA,NA,NA,NA,0.678,0.731,NA,NA,NA,NA,"diploid",158,"Unglaciated","Stable","Unflooded","Lowland","Stable Unglaciated Lowland",1.04802050255205,130,0.589576780796051
-91.87858213,36.18609782,"ERCL","ERCL-1","Erimyzon claviformis (Girard; 1856)","Erimyzon claviformis","Erimyzon","Catostomidae","Cypriniformes","Western Creek Chubsucker","ERCL","ERCL-1-44","United States of America","BL2",15,6.375,NA,NA,NA,NA,NA,NA,0.625,0.676,NA,NA,NA,NA,"diploid",228,"Unglaciated","Stable","Unflooded","Lowland","Stable Unglaciated Lowland",0.0344014267173324,208,0.260808885097504
-91.03904995,36.46884743,"ERCL","ERCL-1","Erimyzon claviformis (Girard; 1856)","Erimyzon claviformis","Erimyzon","Catostomidae","Cypriniformes","Western Creek Chubsucker","ERCL","ERCL-1-45","United States of America","BL3",15,7.375,NA,NA,NA,NA,NA,NA,0.725,0.734,NA,NA,NA,NA,"diploid",140,"Unglaciated","Stable","Unflooded","Lowland","Stable Unglaciated Lowland",0.00697561373642524,119,3.21832847595215
-91.25427469,36.45194055,"ERCL","ERCL-1","Erimyzon claviformis (Girard; 1856)","Erimyzon claviformis","Erimyzon","Catostomidae","Cypriniformes","Western Creek Chubsucker","ERCL","ERCL-1-46","United States of America","BL4",15,7.375,NA,NA,NA,NA,NA,NA,0.675,0.699,NA,NA,NA,NA,"diploid",197,"Unglaciated","Stable","Unflooded","Lowland","Stable Unglaciated Lowland",0.474991170756775,141,0.778011679649353
-91.67284374,36.42319844,"ERCL","ERCL-1","Erimyzon claviformis (Girard; 1856)","Erimyzon claviformis","Erimyzon","Catostomidae","Cypriniformes","Western Creek Chubsucker","ERCL","ERCL-1-47","United States of America","BL5",15,5.875,NA,NA,NA,NA,NA,NA,0.483,0.645,NA,NA,NA,NA,"diploid",197,"Unglaciated","Stable","Unflooded","Lowland","Stable Unglaciated Lowland",0.474991170756775,175,0.413207709789276
-91.41525484,36.16447491,"ERCL","ERCL-1","Erimyzon claviformis (Girard; 1856)","Erimyzon claviformis","Erimyzon","Catostomidae","Cypriniformes","Western Creek Chubsucker","ERCL","ERCL-1-48","United States of America","BL6",15,6.25,NA,NA,NA,NA,NA,NA,0.555,0.66,NA,NA,NA,NA,"diploid",166,"Unglaciated","Stable","Unflooded","Lowland","Stable Unglaciated Lowland",1.04802050255205,123,1.69799911975861
-90.41015923,31.70052127,"ERCL","ERCL-1","Erimyzon claviformis (Girard; 1856)","Erimyzon claviformis","Erimyzon","Catostomidae","Cypriniformes","Western Creek Chubsucker","ERCL","ERCL-1-49","United States of America","BP1",15,7.75,NA,NA,NA,NA,NA,NA,0.65,0.72,NA,NA,NA,NA,"diploid",136,"Unglaciated","Stable","Flooded","Lowland","Stable Unglaciated Lowland - Flooded",0.193920692637307,127,1.66028833389282
-90.22561598,32.80151839,"ERCL","ERCL-1","Erimyzon claviformis (Girard; 1856)","Erimyzon claviformis","Erimyzon","Catostomidae","Cypriniformes","Western Creek Chubsucker","ERCL","ERCL-1-5","United States of America","BB5",15,7,NA,NA,NA,NA,NA,NA,0.8,0.752,NA,NA,NA,NA,"diploid",91,"Unglaciated","Stable","Flooded","Lowland","Stable Unglaciated Lowland - Flooded",0.193920692637307,78,0.196531772613525
-90.69557243,31.77646111,"ERCL","ERCL-1","Erimyzon claviformis (Girard; 1856)","Erimyzon claviformis","Erimyzon","Catostomidae","Cypriniformes","Western Creek Chubsucker","ERCL","ERCL-1-50","United States of America","BP2",15,6.375,NA,NA,NA,NA,NA,NA,0.628,0.674,NA,NA,NA,NA,"diploid",128,"Unglaciated","Stable","Flooded","Lowland","Stable Unglaciated Lowland - Flooded",0.185649346886629,94,0.826627194881439
-91.11612324,31.86241082,"ERCL","ERCL-1","Erimyzon claviformis (Girard; 1856)","Erimyzon claviformis","Erimyzon","Catostomidae","Cypriniformes","Western Creek Chubsucker","ERCL","ERCL-1-51","United States of America","BP3",15,6.5,NA,NA,NA,NA,NA,NA,0.708,0.727,NA,NA,NA,NA,"diploid",105,"Unglaciated","Stable","Flooded","Lowland","Stable Unglaciated Lowland - Flooded",0.185649346886629,81,1.08687949180603
-90.91570652,32.01331992,"ERCL","ERCL-1","Erimyzon claviformis (Girard; 1856)","Erimyzon claviformis","Erimyzon","Catostomidae","Cypriniformes","Western Creek Chubsucker","ERCL","ERCL-1-52","United States of America","BP4",15,8.375,NA,NA,NA,NA,NA,NA,0.7,0.725,NA,NA,NA,NA,"diploid",60,"Unglaciated","Stable","Flooded","Lowland","Stable Unglaciated Lowland - Flooded",0.193920692637307,37,3.21650910377502
-90.73456725,31.86314188,"ERCL","ERCL-1","Erimyzon claviformis (Girard; 1856)","Erimyzon claviformis","Erimyzon","Catostomidae","Cypriniformes","Western Creek Chubsucker","ERCL","ERCL-1-53","United States of America","BP5",15,7,NA,NA,NA,NA,NA,NA,0.517,0.594,NA,NA,NA,NA,"diploid",81,"Unglaciated","Stable","Flooded","Lowland","Stable Unglaciated Lowland - Flooded",0.185649346886629,58,0.291220933198929
-90.94456854,31.7635153,"ERCL","ERCL-1","Erimyzon claviformis (Girard; 1856)","Erimyzon claviformis","Erimyzon","Catostomidae","Cypriniformes","Western Creek Chubsucker","ERCL","ERCL-1-54","United States of America","BP6",15,7,NA,NA,NA,NA,NA,NA,0.633,0.706,NA,NA,NA,NA,"diploid",93,"Unglaciated","Stable","Flooded","Lowland","Stable Unglaciated Lowland - Flooded",0.185649346886629,74,0.600628018379211
-92.67783745,35.77685247,"ERCL","ERCL-1","Erimyzon claviformis (Girard; 1856)","Erimyzon claviformis","Erimyzon","Catostomidae","Cypriniformes","Western Creek Chubsucker","ERCL","ERCL-1-55","United States of America","LR1",15,4.625,NA,NA,NA,NA,NA,NA,0.573,0.571,NA,NA,NA,NA,"diploid",478,"Unglaciated","Stable","Unflooded","Highland","Stable Unglaciated Highland",0.719302138036796,365,0.764734923839569
-92.40488667,35.82856095,"ERCL","ERCL-1","Erimyzon claviformis (Girard; 1856)","Erimyzon claviformis","Erimyzon","Catostomidae","Cypriniformes","Western Creek Chubsucker","ERCL","ERCL-1-56","United States of America","LR2",15,4.625,NA,NA,NA,NA,NA,NA,0.536,0.553,NA,NA,NA,NA,"diploid",402,"Unglaciated","Stable","Unflooded","Highland","Stable Unglaciated Highland",0.719302138036796,346,10.4114952087402
-91.80599591,35.57295993,"ERCL","ERCL-1","Erimyzon claviformis (Girard; 1856)","Erimyzon claviformis","Erimyzon","Catostomidae","Cypriniformes","Western Creek Chubsucker","ERCL","ERCL-1-57","United States of America","LR3",15,4.875,NA,NA,NA,NA,NA,NA,0.508,0.627,NA,NA,NA,NA,"diploid",224,"Unglaciated","Stable","Unflooded","Lowland","Stable Unglaciated Lowland",0.0544881852840697,186,2.68439102172852
-91.8745325,35.41331248,"ERCL","ERCL-1","Erimyzon claviformis (Girard; 1856)","Erimyzon claviformis","Erimyzon","Catostomidae","Cypriniformes","Western Creek Chubsucker","ERCL","ERCL-1-58","United States of America","LR4",15,4.625,NA,NA,NA,NA,NA,NA,0.608,0.584,NA,NA,NA,NA,"diploid",157,"Unglaciated","Stable","Unflooded","Lowland","Stable Unglaciated Lowland",0.0544881852840697,104,2.37264919281006
-92.41257476,35.60679974,"ERCL","ERCL-1","Erimyzon claviformis (Girard; 1856)","Erimyzon claviformis","Erimyzon","Catostomidae","Cypriniformes","Western Creek Chubsucker","ERCL","ERCL-1-59","United States of America","LR5",15,5,NA,NA,NA,NA,NA,NA,0.517,0.569,NA,NA,NA,NA,"diploid",205,"Unglaciated","Stable","Unflooded","Lowland","Stable Unglaciated Lowland",0.719302138036796,162,1.38220012187958
-90.64149714,32.14419914,"ERCL","ERCL-1","Erimyzon claviformis (Girard; 1856)","Erimyzon claviformis","Erimyzon","Catostomidae","Cypriniformes","Western Creek Chubsucker","ERCL","ERCL-1-6","United States of America","BB6",15,8.5,NA,NA,NA,NA,NA,NA,0.756,0.805,NA,NA,NA,NA,"diploid",71,"Unglaciated","Stable","Flooded","Lowland","Stable Unglaciated Lowland - Flooded",0.193920692637307,55,0.491319298744202
-91.90672898,35.61566694,"ERCL","ERCL-1","Erimyzon claviformis (Girard; 1856)","Erimyzon claviformis","Erimyzon","Catostomidae","Cypriniformes","Western Creek Chubsucker","ERCL","ERCL-1-60","United States of America","LR6",15,5.75,NA,NA,NA,NA,NA,NA,0.525,0.632,NA,NA,NA,NA,"diploid",273,"Unglaciated","Stable","Unflooded","Highland","Stable Unglaciated Highland",0.0544881852840697,232,1.75820577144623
-88.6657299,31.84294571,"ERCL","ERCL-1","Erimyzon claviformis (Girard; 1856)","Erimyzon claviformis","Erimyzon","Catostomidae","Cypriniformes","Western Creek Chubsucker","ERCL","ERCL-1-61","United States of America","PG1",15,6,NA,NA,NA,NA,NA,NA,0.608,0.615,NA,NA,NA,NA,"diploid",85,"Unglaciated","Stable","Flooded","Lowland","Stable Unglaciated Lowland - Flooded",0.0117557199590371,67,0.998841047286987
-89.4956998,32.09216526,"ERCL","ERCL-1","Erimyzon claviformis (Girard; 1856)","Erimyzon claviformis","Erimyzon","Catostomidae","Cypriniformes","Western Creek Chubsucker","ERCL","ERCL-1-62","United States of America","PG2",15,4.875,NA,NA,NA,NA,NA,NA,0.567,0.54,NA,NA,NA,NA,"diploid",138,"Unglaciated","Stable","Flooded","Lowland","Stable Unglaciated Lowland - Flooded",0.193920692637307,116,0.474699705839157
-89.61850058,31.84488421,"ERCL","ERCL-1","Erimyzon claviformis (Girard; 1856)","Erimyzon claviformis","Erimyzon","Catostomidae","Cypriniformes","Western Creek Chubsucker","ERCL","ERCL-1-63","United States of America","PG3",15,4.125,NA,NA,NA,NA,NA,NA,0.467,0.473,NA,NA,NA,NA,"diploid",133,"Unglaciated","Stable","Flooded","Lowland","Stable Unglaciated Lowland - Flooded",0.193920692637307,121,2.89424443244934
-88.56711986,31.40476171,"ERCL","ERCL-1","Erimyzon claviformis (Girard; 1856)","Erimyzon claviformis","Erimyzon","Catostomidae","Cypriniformes","Western Creek Chubsucker","ERCL","ERCL-1-64","United States of America","PG4",15,4.125,NA,NA,NA,NA,NA,NA,0.402,0.436,NA,NA,NA,NA,"diploid",56,"Unglaciated","Stable","Flooded","Lowland","Stable Unglaciated Lowland - Flooded",0.0117557199590371,37,0.882685422897339
-88.73399039,32.26768134,"ERCL","ERCL-1","Erimyzon claviformis (Girard; 1856)","Erimyzon claviformis","Erimyzon","Catostomidae","Cypriniformes","Western Creek Chubsucker","ERCL","ERCL-1-65","United States of America","PG5",15,3.75,NA,NA,NA,NA,NA,NA,0.345,0.405,NA,NA,NA,NA,"diploid",138,"Unglaciated","Stable","Flooded","Lowland","Stable Unglaciated Lowland - Flooded",0.0117557199590371,93,0.542760968208313
-89.08876109,31.93428193,"ERCL","ERCL-1","Erimyzon claviformis (Girard; 1856)","Erimyzon claviformis","Erimyzon","Catostomidae","Cypriniformes","Western Creek Chubsucker","ERCL","ERCL-1-66","United States of America","PG6",15,5.625,NA,NA,NA,NA,NA,NA,0.617,0.55,NA,NA,NA,NA,"diploid",130,"Unglaciated","Stable","Flooded","Lowland","Stable Unglaciated Lowland - Flooded",0.0117557199590371,104,1.33898723125458
-89.48549132,32.64332653,"ERCL","ERCL-1","Erimyzon claviformis (Girard; 1856)","Erimyzon claviformis","Erimyzon","Catostomidae","Cypriniformes","Western Creek Chubsucker","ERCL","ERCL-1-67","United States of America","PR1",15,2.25,NA,NA,NA,NA,NA,NA,0.25,0.253,NA,NA,NA,NA,"diploid",126,"Unglaciated","Stable","Flooded","Lowland","Stable Unglaciated Lowland - Flooded",0.023716526617316,111,0.543541073799133
-89.88217518,31.84403659,"ERCL","ERCL-1","Erimyzon claviformis (Girard; 1856)","Erimyzon claviformis","Erimyzon","Catostomidae","Cypriniformes","Western Creek Chubsucker","ERCL","ERCL-1-68","United States of America","PR2",15,3.625,NA,NA,NA,NA,NA,NA,0.346,0.316,NA,NA,NA,NA,"diploid",147,"Unglaciated","Stable","Flooded","Lowland","Stable Unglaciated Lowland - Flooded",0.193920692637307,132,2.7055344581604
-89.82686005,31.09480644,"ERCL","ERCL-1","Erimyzon claviformis (Girard; 1856)","Erimyzon claviformis","Erimyzon","Catostomidae","Cypriniformes","Western Creek Chubsucker","ERCL","ERCL-1-69","United States of America","PR3",15,2.75,NA,NA,NA,NA,NA,NA,0.367,0.352,NA,NA,NA,NA,"diploid",52,"Unglaciated","Stable","Flooded","Lowland","Stable Unglaciated Lowland - Flooded",0.263901543786377,44,0.252177178859711
-91.87858213,36.18609782,"ERCL","ERCL-1","Erimyzon claviformis (Girard; 1856)","Erimyzon claviformis","Erimyzon","Catostomidae","Cypriniformes","Western Creek Chubsucker","ERCL","ERCL-1-7","United States of America","BL1",15,6,NA,NA,NA,NA,NA,NA,0.667,0.676,NA,NA,NA,NA,"diploid",228,"Unglaciated","Stable","Unflooded","Lowland","Stable Unglaciated Lowland",0.0344014267173324,208,0.260808885097504
-90.04940499,32.08296669,"ERCL","ERCL-1","Erimyzon claviformis (Girard; 1856)","Erimyzon claviformis","Erimyzon","Catostomidae","Cypriniformes","Western Creek Chubsucker","ERCL","ERCL-1-70","United States of America","PR4",15,2.375,NA,NA,NA,NA,NA,NA,0.242,0.283,NA,NA,NA,NA,"diploid",129,"Unglaciated","Stable","Flooded","Lowland","Stable Unglaciated Lowland - Flooded",0.193920692637307,112,0.949321627616882
-89.28789849,33.15321457,"ERCL","ERCL-1","Erimyzon claviformis (Girard; 1856)","Erimyzon claviformis","Erimyzon","Catostomidae","Cypriniformes","Western Creek Chubsucker","ERCL","ERCL-1-71","United States of America","PR5",15,2.625,NA,NA,NA,NA,NA,NA,0.25,0.254,NA,NA,NA,NA,"diploid",173,"Unglaciated","Stable","Flooded","Lowland","Stable Unglaciated Lowland - Flooded",0.023716526617316,160,1.08705520629883
-89.31562351,33.17126165,"ERCL","ERCL-1","Erimyzon claviformis (Girard; 1856)","Erimyzon claviformis","Erimyzon","Catostomidae","Cypriniformes","Western Creek Chubsucker","ERCL","ERCL-1-72","United States of America","PR6",15,2.75,NA,NA,NA,NA,NA,NA,0.283,0.291,NA,NA,NA,NA,"diploid",164,"Unglaciated","Stable","Flooded","Lowland","Stable Unglaciated Lowland - Flooded",0.023716526617316,145,0.32640877366066
-90.15166622,32.57818645,"ERCL","ERCL-1","Erimyzon claviformis (Girard; 1856)","Erimyzon claviformis","Erimyzon","Catostomidae","Cypriniformes","Western Creek Chubsucker","ERCL","ERCL-1-73","United States of America","BB1",15,7.5,NA,NA,NA,NA,NA,NA,0.642,0.694,NA,NA,NA,NA,"diploid",86,"Unglaciated","Stable","Flooded","Lowland","Stable Unglaciated Lowland - Flooded",0.193920692637307,77,0.303626149892807
-89.8184024,32.73781437,"ERCL","ERCL-1","Erimyzon claviformis (Girard; 1856)","Erimyzon claviformis","Erimyzon","Catostomidae","Cypriniformes","Western Creek Chubsucker","ERCL","ERCL-1-74","United States of America","BB2",15,8.5,NA,NA,NA,NA,NA,NA,0.633,0.611,NA,NA,NA,NA,"diploid",95,"Unglaciated","Stable","Flooded","Lowland","Stable Unglaciated Lowland - Flooded",0.193920692637307,84,0.675565421581268
-89.63107076,33.25619444,"ERCL","ERCL-1","Erimyzon claviformis (Girard; 1856)","Erimyzon claviformis","Erimyzon","Catostomidae","Cypriniformes","Western Creek Chubsucker","ERCL","ERCL-1-75","United States of America","BB3",15,10.75,NA,NA,NA,NA,NA,NA,0.657,0.668,NA,NA,NA,NA,"diploid",106,"Unglaciated","Stable","Flooded","Lowland","Stable Unglaciated Lowland - Flooded",0.023716526617316,95,0.116607829928398
-89.5907174,33.43035552,"ERCL","ERCL-1","Erimyzon claviformis (Girard; 1856)","Erimyzon claviformis","Erimyzon","Catostomidae","Cypriniformes","Western Creek Chubsucker","ERCL","ERCL-1-76","United States of America","BB4",15,7.75,NA,NA,NA,NA,NA,NA,0.702,0.678,NA,NA,NA,NA,"diploid",116,"Unglaciated","Stable","Flooded","Lowland","Stable Unglaciated Lowland - Flooded",0.023716526617316,98,0.327180206775665
-90.63519357,32.43458652,"ERCL","ERCL-1","Erimyzon claviformis (Girard; 1856)","Erimyzon claviformis","Erimyzon","Catostomidae","Cypriniformes","Western Creek Chubsucker","ERCL","ERCL-1-77","United States of America","BB5",15,9.625,NA,NA,NA,NA,NA,NA,0.709,0.7,NA,NA,NA,NA,"diploid",60,"Unglaciated","Stable","Flooded","Lowland","Stable Unglaciated Lowland - Flooded",0.193920692637307,43,0.37456339597702
-90.79785048,32.08616706,"ERCL","ERCL-1","Erimyzon claviformis (Girard; 1856)","Erimyzon claviformis","Erimyzon","Catostomidae","Cypriniformes","Western Creek Chubsucker","ERCL","ERCL-1-78","United States of America","BB6",15,9,NA,NA,NA,NA,NA,NA,0.713,0.73,NA,NA,NA,NA,"diploid",88,"Unglaciated","Stable","Flooded","Lowland","Stable Unglaciated Lowland - Flooded",0.193920692637307,53,1.94915437698364
-91.47445654,35.86545735,"ERCL","ERCL-1","Erimyzon claviformis (Girard; 1856)","Erimyzon claviformis","Erimyzon","Catostomidae","Cypriniformes","Western Creek Chubsucker","ERCL","ERCL-1-79","United States of America","BL1",15,9.75,NA,NA,NA,NA,NA,NA,0.808,0.768,NA,NA,NA,NA,"diploid",166,"Unglaciated","Stable","Unflooded","Lowland","Stable Unglaciated Lowland",1.04802050255205,150,3.22953772544861
-91.03598142,36.45734531,"ERCL","ERCL-1","Erimyzon claviformis (Girard; 1856)","Erimyzon claviformis","Erimyzon","Catostomidae","Cypriniformes","Western Creek Chubsucker","ERCL","ERCL-1-8","United States of America","BL2",15,6.5,NA,NA,NA,NA,NA,NA,0.689,0.723,NA,NA,NA,NA,"diploid",140,"Unglaciated","Stable","Unflooded","Lowland","Stable Unglaciated Lowland",0.00697561373642524,123,3.2990095615387
-91.50642351,35.90125249,"ERCL","ERCL-1","Erimyzon claviformis (Girard; 1856)","Erimyzon claviformis","Erimyzon","Catostomidae","Cypriniformes","Western Creek Chubsucker","ERCL","ERCL-1-80","United States of America","BL2",15,8.25,NA,NA,NA,NA,NA,NA,0.725,0.748,NA,NA,NA,NA,"diploid",178,"Unglaciated","Stable","Unflooded","Lowland","Stable Unglaciated Lowland",1.04802050255205,148,0.159211024641991
-91.48343306,36.04396432,"ERCL","ERCL-1","Erimyzon claviformis (Girard; 1856)","Erimyzon claviformis","Erimyzon","Catostomidae","Cypriniformes","Western Creek Chubsucker","ERCL","ERCL-1-81","United States of America","BL3",15,9.375,NA,NA,NA,NA,NA,NA,0.713,0.777,NA,NA,NA,NA,"diploid",158,"Unglaciated","Stable","Unflooded","Lowland","Stable Unglaciated Lowland",1.04802050255205,130,0.589576780796051
-91.87858213,36.18609782,"ERCL","ERCL-1","Erimyzon claviformis (Girard; 1856)","Erimyzon claviformis","Erimyzon","Catostomidae","Cypriniformes","Western Creek Chubsucker","ERCL","ERCL-1-82","United States of America","BL4",15,6.875,NA,NA,NA,NA,NA,NA,0.801,0.699,NA,NA,NA,NA,"diploid",228,"Unglaciated","Stable","Unflooded","Lowland","Stable Unglaciated Lowland",0.0344014267173324,208,0.260808885097504
