"Data_source","Contributor_GenDivRange","Spec_id.x","Study_id","Spec_Latin_GenDivRange","Life_form","DOI_study","DOI_data","Spec_Latin_publication","Marker_type","N_pops","N_loci","GBIF_id","Spec_Latin_GBIF","Genus_GBIF","Family_GBIF","Order_GBIF","Class_GBIF","Phylum_GBIF","EOL_id","Spec_common_EOL","BIOME","Habitat_fishbase","Habitat_breeding","Habitat_adulthood","GBIF_doi","Spec_id.y","Pop_id","Spec_Latin_sub","Geog_1","Geog_2","Geog_3","Geog_4","Geog_5","Geog_6","Latitude","Longitude","N","A","A_mean","A_tot","A_eff","A_private","N_genot","Ar","Ho","He","GD_Nei","D_clonal","F_is","F_is_sig","Ploidy","min_dist_to_flowline","snapped_lon","snapped_lat"
"MacroPopGen","NA","RHOS","RHOS-2","Rhinichthys osculus","Fishes","10.1007/s10592-005-9034-4",NA,"Rhinichthys osculus","SSR",16,7,2359791,"Rhinichthys osculus (Girard; 1856)","Rhinichthys","Cyprinidae","Cypriniformes",NA,"Chordata","https://eol.org/pages/223091","Speckled Dace","Deserts & Xeric Shrublands","freshwater;  demersal;   temperate;","Freshwater","Freshwater","doi.org/10.15468/dl.eeun3c","RHOS","RHOS-2-16",NA,"United States of America","Twin creek",NA,NA,NA,NA,34.046033,-117.354761,12,NA,NA,NA,NA,NA,NA,NA,0.6,0.71,NA,NA,NA,NA,"diploid",187.884919189949,-117.352718430294,34.0458875860589
"MacroPopGen","NA","RHOS","RHOS-2","Rhinichthys osculus","Fishes","10.1007/s10592-005-9034-4",NA,"Rhinichthys osculus","SSR",16,7,2359791,"Rhinichthys osculus (Girard; 1856)","Rhinichthys","Cyprinidae","Cypriniformes",NA,"Chordata","https://eol.org/pages/223091","Speckled Dace","Deserts & Xeric Shrublands","freshwater;  demersal;   temperate;","Freshwater","Freshwater","doi.org/10.15468/dl.eeun3c","RHOS","RHOS-2-2",NA,"United States of America","Cajon creek",NA,NA,NA,NA,34.130211,-117.50599,21,NA,NA,NA,NA,NA,NA,NA,0.782,0.83,NA,NA,NA,NA,"diploid",165.096052894266,-117.504186490429,34.1302173005774
"MacroPopGen","NA","RHOS","RHOS-2","Rhinichthys osculus","Fishes","10.1007/s10592-005-9034-4",NA,"Rhinichthys osculus","SSR",16,7,2359791,"Rhinichthys osculus (Girard; 1856)","Rhinichthys","Cyprinidae","Cypriniformes",NA,"Chordata","https://eol.org/pages/223091","Speckled Dace","Deserts & Xeric Shrublands","freshwater;  demersal;   temperate;","Freshwater","Freshwater","doi.org/10.15468/dl.eeun3c","RHOS","RHOS-2-3",NA,"United States of America","Cattle canyon",NA,NA,NA,NA,34.229404,-117.767653,3,NA,NA,NA,NA,NA,NA,NA,0.905,0.75,NA,NA,NA,NA,"diploid",14.1518853537081,-117.767583067118,34.2292910622888
"MacroPopGen","NA","RHOS","RHOS-2","Rhinichthys osculus","Fishes","10.1007/s10592-005-9034-4",NA,"Rhinichthys osculus","SSR",16,7,2359791,"Rhinichthys osculus (Girard; 1856)","Rhinichthys","Cyprinidae","Cypriniformes",NA,"Chordata","https://eol.org/pages/223091","Speckled Dace","Deserts & Xeric Shrublands","freshwater;  demersal;   temperate;","Freshwater","Freshwater","doi.org/10.15468/dl.eeun3c","RHOS","RHOS-2-4",NA,"United States of America","City creek",NA,NA,NA,NA,34.153778,-117.185147,14,NA,NA,NA,NA,NA,NA,NA,0.673,0.78,NA,NA,NA,NA,"diploid",9.02646179505084,-117.185243144714,34.1537960339943
"MacroPopGen","NA","RHOS","RHOS-2","Rhinichthys osculus","Fishes","10.1007/s10592-005-9034-4",NA,"Rhinichthys osculus","SSR",16,7,2359791,"Rhinichthys osculus (Girard; 1856)","Rhinichthys","Cyprinidae","Cypriniformes",NA,"Chordata","https://eol.org/pages/223091","Speckled Dace","Deserts & Xeric Shrublands","freshwater;  demersal;   temperate;","Freshwater","Freshwater","doi.org/10.15468/dl.eeun3c","RHOS","RHOS-2-5",NA,"United States of America","East fork san gabriel river",NA,NA,NA,NA,34.235671,-117.806637,2,NA,NA,NA,NA,NA,NA,NA,1,0.64,NA,NA,NA,NA,"diploid",3.6554636799522,-117.806620003066,34.2357005980663
"MacroPopGen","NA","RHOS","RHOS-2","Rhinichthys osculus","Fishes","10.1007/s10592-005-9034-4",NA,"Rhinichthys osculus","SSR",16,7,2359791,"Rhinichthys osculus (Girard; 1856)","Rhinichthys","Cyprinidae","Cypriniformes",NA,"Chordata","https://eol.org/pages/223091","Speckled Dace","Deserts & Xeric Shrublands","freshwater;  demersal;   temperate;","Freshwater","Freshwater","doi.org/10.15468/dl.eeun3c","RHOS","RHOS-2-6",NA,"United States of America","Fish creek",NA,NA,NA,NA,34.642265,-118.521827,5,NA,NA,NA,NA,NA,NA,NA,0.6,0.65,NA,NA,NA,NA,"diploid",8.90495036961505,-118.521894852818,34.6423224070772
"MacroPopGen","NA","RHOS","RHOS-2","Rhinichthys osculus","Fishes","10.1007/s10592-005-9034-4",NA,"Rhinichthys osculus","SSR",16,7,2359791,"Rhinichthys osculus (Girard; 1856)","Rhinichthys","Cyprinidae","Cypriniformes",NA,"Chordata","https://eol.org/pages/223091","Speckled Dace","Deserts & Xeric Shrublands","freshwater;  demersal;   temperate;","Freshwater","Freshwater","doi.org/10.15468/dl.eeun3c","RHOS","RHOS-2-7",NA,"United States of America","Hain creek",NA,NA,NA,NA,34.145157,-118.388813,2,NA,NA,NA,NA,NA,NA,NA,0.64,0.5,NA,NA,NA,NA,"diploid",1.22387249312823,-118.388825996116,34.1451544213084
"MacroPopGen","NA","RHOS","RHOS-2","Rhinichthys osculus","Fishes","10.1007/s10592-005-9034-4",NA,"Rhinichthys osculus","SSR",16,7,2359791,"Rhinichthys osculus (Girard; 1856)","Rhinichthys","Cyprinidae","Cypriniformes",NA,"Chordata","https://eol.org/pages/223091","Speckled Dace","Deserts & Xeric Shrublands","freshwater;  demersal;   temperate;","Freshwater","Freshwater","doi.org/10.15468/dl.eeun3c","RHOS","RHOS-2-8",NA,"United States of America","Indian creek",NA,NA,NA,NA,34.052618,-117.313557,7,NA,NA,NA,NA,NA,NA,NA,0.49,0.54,NA,NA,NA,NA,"diploid",4.30547456646955,-117.313531018803,34.0525859026045
"MacroPopGen","NA","RHOS","RHOS-2","Rhinichthys osculus","Fishes","10.1007/s10592-005-9034-4",NA,"Rhinichthys osculus","SSR",16,7,2359791,"Rhinichthys osculus (Girard; 1856)","Rhinichthys","Cyprinidae","Cypriniformes",NA,"Chordata","https://eol.org/pages/223091","Speckled Dace","Deserts & Xeric Shrublands","freshwater;  demersal;   temperate;","Freshwater","Freshwater","doi.org/10.15468/dl.eeun3c","RHOS","RHOS-2-9",NA,"United States of America","Lytle creek",NA,NA,NA,NA,34.230104,-117.477068,28,NA,NA,NA,NA,NA,NA,NA,0.57,0.63,NA,NA,NA,NA,"diploid",5.36235123831435,-117.477051170742,34.2301499511447
"MacroPopGen","NA","RHOS","RHOS-3","Rhinichthys osculus","Fishes","10.1007/s10592-017-1027-6",NA,"Rhinichthys osculus","SSR",19,9,2359791,"Rhinichthys osculus (Girard; 1856)","Rhinichthys","Cyprinidae","Cypriniformes",NA,"Chordata","https://eol.org/pages/223091","Speckled Dace","Deserts & Xeric Shrublands","freshwater;  demersal;   temperate;","Freshwater","Freshwater","doi.org/10.15468/dl.eeun3c","RHOS","RHOS-3-1",NA,"United States of America","Big Bar",NA,NA,NA,NA,41.25204,-123.6348,46,15.6,NA,NA,NA,NA,NA,NA,0.63,0.74,NA,NA,NA,NA,"diploid",61.6645925206093,-123.634203593414,41.2517125987555
"MacroPopGen","NA","RHOS","RHOS-3","Rhinichthys osculus","Fishes","10.1007/s10592-017-1027-6",NA,"Rhinichthys osculus","SSR",19,9,2359791,"Rhinichthys osculus (Girard; 1856)","Rhinichthys","Cyprinidae","Cypriniformes",NA,"Chordata","https://eol.org/pages/223091","Speckled Dace","Deserts & Xeric Shrublands","freshwater;  demersal;   temperate;","Freshwater","Freshwater","doi.org/10.15468/dl.eeun3c","RHOS","RHOS-3-10",NA,"United States of America","North fork Salmon",NA,NA,NA,NA,41.29301,-123.2301,34,11.9,NA,NA,NA,NA,NA,NA,0.54,0.62,NA,NA,NA,NA,"diploid",61.7409777701408,-123.230449887183,41.2934965447779
"MacroPopGen","NA","RHOS","RHOS-3","Rhinichthys osculus","Fishes","10.1007/s10592-017-1027-6",NA,"Rhinichthys osculus","SSR",19,9,2359791,"Rhinichthys osculus (Girard; 1856)","Rhinichthys","Cyprinidae","Cypriniformes",NA,"Chordata","https://eol.org/pages/223091","Speckled Dace","Deserts & Xeric Shrublands","freshwater;  demersal;   temperate;","Freshwater","Freshwater","doi.org/10.15468/dl.eeun3c","RHOS","RHOS-3-11",NA,"United States of America","Seven Mile Creek",NA,NA,NA,NA,42.69421,-122.0727,44,15,NA,NA,NA,NA,NA,NA,0.65,0.74,NA,NA,NA,NA,"diploid",34.1450173395711,-122.072282112225,42.6941856883364
"MacroPopGen","NA","RHOS","RHOS-3","Rhinichthys osculus","Fishes","10.1007/s10592-017-1027-6",NA,"Rhinichthys osculus","SSR",19,9,2359791,"Rhinichthys osculus (Girard; 1856)","Rhinichthys","Cyprinidae","Cypriniformes",NA,"Chordata","https://eol.org/pages/223091","Speckled Dace","Deserts & Xeric Shrublands","freshwater;  demersal;   temperate;","Freshwater","Freshwater","doi.org/10.15468/dl.eeun3c","RHOS","RHOS-3-12",NA,"United States of America","Shasta River (Lower)",NA,NA,NA,NA,41.81309,-122.5923,48,17.6,NA,NA,NA,NA,NA,NA,0.72,0.74,NA,NA,NA,NA,"diploid",48.9727952428352,-122.591841313076,41.8133679053707
"MacroPopGen","NA","RHOS","RHOS-3","Rhinichthys osculus","Fishes","10.1007/s10592-017-1027-6",NA,"Rhinichthys osculus","SSR",19,9,2359791,"Rhinichthys osculus (Girard; 1856)","Rhinichthys","Cyprinidae","Cypriniformes",NA,"Chordata","https://eol.org/pages/223091","Speckled Dace","Deserts & Xeric Shrublands","freshwater;  demersal;   temperate;","Freshwater","Freshwater","doi.org/10.15468/dl.eeun3c","RHOS","RHOS-3-13",NA,"United States of America","Shasta River (Upper)",NA,NA,NA,NA,41.591,-122.438,30,13.5,NA,NA,NA,NA,NA,NA,0.67,0.69,NA,NA,NA,NA,"diploid",19.4116658706701,-122.438054664026,41.5908313214376
"MacroPopGen","NA","RHOS","RHOS-3","Rhinichthys osculus","Fishes","10.1007/s10592-017-1027-6",NA,"Rhinichthys osculus","SSR",19,9,2359791,"Rhinichthys osculus (Girard; 1856)","Rhinichthys","Cyprinidae","Cypriniformes",NA,"Chordata","https://eol.org/pages/223091","Speckled Dace","Deserts & Xeric Shrublands","freshwater;  demersal;   temperate;","Freshwater","Freshwater","doi.org/10.15468/dl.eeun3c","RHOS","RHOS-3-14",NA,"United States of America","South Fork Salmon",NA,NA,NA,NA,41.18689,-123.2139,44,11.6,NA,NA,NA,NA,NA,NA,0.53,0.59,NA,NA,NA,NA,"diploid",83.9244704726368,-123.214892883982,41.186758929015
"MacroPopGen","NA","RHOS","RHOS-3","Rhinichthys osculus","Fishes","10.1007/s10592-017-1027-6",NA,"Rhinichthys osculus","SSR",19,9,2359791,"Rhinichthys osculus (Girard; 1856)","Rhinichthys","Cyprinidae","Cypriniformes",NA,"Chordata","https://eol.org/pages/223091","Speckled Dace","Deserts & Xeric Shrublands","freshwater;  demersal;   temperate;","Freshwater","Freshwater","doi.org/10.15468/dl.eeun3c","RHOS","RHOS-3-15",NA,"United States of America","South Fork Trinity River",NA,NA,NA,NA,40.377,-123.3256,48,10.3,NA,NA,NA,NA,NA,NA,0.51,0.55,NA,NA,NA,NA,"diploid",282.744753791794,-123.328951814492,40.3768363740745
"MacroPopGen","NA","RHOS","RHOS-3","Rhinichthys osculus","Fishes","10.1007/s10592-017-1027-6",NA,"Rhinichthys osculus","SSR",19,9,2359791,"Rhinichthys osculus (Girard; 1856)","Rhinichthys","Cyprinidae","Cypriniformes",NA,"Chordata","https://eol.org/pages/223091","Speckled Dace","Deserts & Xeric Shrublands","freshwater;  demersal;   temperate;","Freshwater","Freshwater","doi.org/10.15468/dl.eeun3c","RHOS","RHOS-3-16",NA,"United States of America","Spencer Creek",NA,NA,NA,NA,42.15257,-122.0278,43,15.4,NA,NA,NA,NA,NA,NA,0.65,0.74,NA,NA,NA,NA,"diploid",5.3699067112045,-122.02786341887,42.1525817775829
"MacroPopGen","NA","RHOS","RHOS-3","Rhinichthys osculus","Fishes","10.1007/s10592-017-1027-6",NA,"Rhinichthys osculus","SSR",19,9,2359791,"Rhinichthys osculus (Girard; 1856)","Rhinichthys","Cyprinidae","Cypriniformes",NA,"Chordata","https://eol.org/pages/223091","Speckled Dace","Deserts & Xeric Shrublands","freshwater;  demersal;   temperate;","Freshwater","Freshwater","doi.org/10.15468/dl.eeun3c","RHOS","RHOS-3-17",NA,"United States of America","Sprague River",NA,NA,NA,NA,42.56339,-121.8624,46,17.9,NA,NA,NA,NA,NA,NA,0.67,0.74,NA,NA,NA,NA,"diploid",10.29732402839,-121.862501102503,42.5633348769453
"MacroPopGen","NA","RHOS","RHOS-3","Rhinichthys osculus","Fishes","10.1007/s10592-017-1027-6",NA,"Rhinichthys osculus","SSR",19,9,2359791,"Rhinichthys osculus (Girard; 1856)","Rhinichthys","Cyprinidae","Cypriniformes",NA,"Chordata","https://eol.org/pages/223091","Speckled Dace","Deserts & Xeric Shrublands","freshwater;  demersal;   temperate;","Freshwater","Freshwater","doi.org/10.15468/dl.eeun3c","RHOS","RHOS-3-18",NA,"United States of America","Tish Tang Creek",NA,NA,NA,NA,41.025614,-123.6403,40,14.5,NA,NA,NA,NA,NA,NA,0.6,0.67,NA,NA,NA,NA,"diploid",20.7592572343982,-123.640517944415,41.0255244909678
"MacroPopGen","NA","RHOS","RHOS-3","Rhinichthys osculus","Fishes","10.1007/s10592-017-1027-6",NA,"Rhinichthys osculus","SSR",19,9,2359791,"Rhinichthys osculus (Girard; 1856)","Rhinichthys","Cyprinidae","Cypriniformes",NA,"Chordata","https://eol.org/pages/223091","Speckled Dace","Deserts & Xeric Shrublands","freshwater;  demersal;   temperate;","Freshwater","Freshwater","doi.org/10.15468/dl.eeun3c","RHOS","RHOS-3-19",NA,"United States of America","Willow Creek",NA,NA,NA,NA,41.86591,-122.4648,44,15.4,NA,NA,NA,NA,NA,NA,0.72,0.72,NA,NA,NA,NA,"diploid",44.0354731791416,-122.464493376781,41.8662323192313
"MacroPopGen","NA","RHOS","RHOS-3","Rhinichthys osculus","Fishes","10.1007/s10592-017-1027-6",NA,"Rhinichthys osculus","SSR",19,9,2359791,"Rhinichthys osculus (Girard; 1856)","Rhinichthys","Cyprinidae","Cypriniformes",NA,"Chordata","https://eol.org/pages/223091","Speckled Dace","Deserts & Xeric Shrublands","freshwater;  demersal;   temperate;","Freshwater","Freshwater","doi.org/10.15468/dl.eeun3c","RHOS","RHOS-3-2",NA,"United States of America","Blue Creek",NA,NA,NA,NA,41.44417,-123.9069,47,16.9,NA,NA,NA,NA,NA,NA,0.64,0.74,NA,NA,NA,NA,"diploid",54.168154968441,-123.907430368181,41.4444525371177
"MacroPopGen","NA","RHOS","RHOS-3","Rhinichthys osculus","Fishes","10.1007/s10592-017-1027-6",NA,"Rhinichthys osculus","SSR",19,9,2359791,"Rhinichthys osculus (Girard; 1856)","Rhinichthys","Cyprinidae","Cypriniformes",NA,"Chordata","https://eol.org/pages/223091","Speckled Dace","Deserts & Xeric Shrublands","freshwater;  demersal;   temperate;","Freshwater","Freshwater","doi.org/10.15468/dl.eeun3c","RHOS","RHOS-3-3",NA,"United States of America","Coon Creek",NA,NA,NA,NA,41.61363,-123.4958,44,17.8,NA,NA,NA,NA,NA,NA,0.66,0.74,NA,NA,NA,NA,"diploid",63.5097695921071,-123.495405406377,41.6131431842788
"MacroPopGen","NA","RHOS","RHOS-3","Rhinichthys osculus","Fishes","10.1007/s10592-017-1027-6",NA,"Rhinichthys osculus","SSR",19,9,2359791,"Rhinichthys osculus (Girard; 1856)","Rhinichthys","Cyprinidae","Cypriniformes",NA,"Chordata","https://eol.org/pages/223091","Speckled Dace","Deserts & Xeric Shrublands","freshwater;  demersal;   temperate;","Freshwater","Freshwater","doi.org/10.15468/dl.eeun3c","RHOS","RHOS-3-4",NA,"United States of America","Copco 2",NA,NA,NA,NA,41.9915,-122.1902,47,16.5,NA,NA,NA,NA,NA,NA,0.66,0.73,NA,NA,NA,NA,"diploid",26.5640906633856,-122.190522322049,41.9915137616257
"MacroPopGen","NA","RHOS","RHOS-3","Rhinichthys osculus","Fishes","10.1007/s10592-017-1027-6",NA,"Rhinichthys osculus","SSR",19,9,2359791,"Rhinichthys osculus (Girard; 1856)","Rhinichthys","Cyprinidae","Cypriniformes",NA,"Chordata","https://eol.org/pages/223091","Speckled Dace","Deserts & Xeric Shrublands","freshwater;  demersal;   temperate;","Freshwater","Freshwater","doi.org/10.15468/dl.eeun3c","RHOS","RHOS-3-6",NA,"United States of America","Jenny Creek",NA,NA,NA,NA,42.11791,-122.367,48,9.4,NA,NA,NA,NA,NA,NA,0.41,0.45,NA,NA,NA,NA,"diploid",29.9515011371298,-122.367099572694,42.1181676161429
"MacroPopGen","NA","RHOS","RHOS-3","Rhinichthys osculus","Fishes","10.1007/s10592-017-1027-6",NA,"Rhinichthys osculus","SSR",19,9,2359791,"Rhinichthys osculus (Girard; 1856)","Rhinichthys","Cyprinidae","Cypriniformes",NA,"Chordata","https://eol.org/pages/223091","Speckled Dace","Deserts & Xeric Shrublands","freshwater;  demersal;   temperate;","Freshwater","Freshwater","doi.org/10.15468/dl.eeun3c","RHOS","RHOS-3-7",NA,"United States of America","Link River",NA,NA,NA,NA,42.2216,-121.7934,46,14.1,NA,NA,NA,NA,NA,NA,0.7,0.74,NA,NA,NA,NA,"diploid",4.46650470708621,-121.79336406914,42.2216300157461
"MacroPopGen","NA","RHOS","RHOS-3","Rhinichthys osculus","Fishes","10.1007/s10592-017-1027-6",NA,"Rhinichthys osculus","SSR",19,9,2359791,"Rhinichthys osculus (Girard; 1856)","Rhinichthys","Cyprinidae","Cypriniformes",NA,"Chordata","https://eol.org/pages/223091","Speckled Dace","Deserts & Xeric Shrublands","freshwater;  demersal;   temperate;","Freshwater","Freshwater","doi.org/10.15468/dl.eeun3c","RHOS","RHOS-3-8",NA,"United States of America","Lower Scott River",NA,NA,NA,NA,41.76529,-123.0213,47,17.4,NA,NA,NA,NA,NA,NA,0.67,0.74,NA,NA,NA,NA,"diploid",18.6121765274287,-123.021337916697,41.7651260283518
"MacroPopGen","NA","RHOS","RHOS-3","Rhinichthys osculus","Fishes","10.1007/s10592-017-1027-6",NA,"Rhinichthys osculus","SSR",19,9,2359791,"Rhinichthys osculus (Girard; 1856)","Rhinichthys","Cyprinidae","Cypriniformes",NA,"Chordata","https://eol.org/pages/223091","Speckled Dace","Deserts & Xeric Shrublands","freshwater;  demersal;   temperate;","Freshwater","Freshwater","doi.org/10.15468/dl.eeun3c","RHOS","RHOS-3-9",NA,"United States of America","Moffet Creek",NA,NA,NA,NA,41.6337,-122.749,47,17,NA,NA,NA,NA,NA,NA,0.7,0.72,NA,NA,NA,NA,"diploid",6.84086817752517,-122.748990598406,41.6336392666295
"VarVer","NA","SACO","SACO-5","Salvelinus confluentus","Fishes","10.1111/j.1365-294x.2004.02365.x",NA,"Salvelinus confluentus","SSR",7,7,2351244,"Salvelinus confluentus (Suckley; 1859)","Salvelinus","Salmonidae","Salmoniformes",NA,"Chordata","https://eol.org/pages/46563153","Bull Trout","Temperate Conifer Forests","freshwater; brackish;  benthopelagic temperate; ;","Freshwater","Freshwater","doi.org/10.15468/dl.zg5j9k","SACO","SACO-5-1",NA,"United States of America","B1 Thompson River",NA,NA,NA,NA,47.60697,-115.207,43,2.429,NA,NA,NA,NA,NA,NA,NA,0.3035,NA,NA,NA,NA,"diploid",27.9408803688075,-115.207090906214,47.6072152199601
"VarVer","NA","SACO","SACO-5","Salvelinus confluentus","Fishes","10.1111/j.1365-294x.2004.02365.x",NA,"Salvelinus confluentus","SSR",7,7,2351244,"Salvelinus confluentus (Suckley; 1859)","Salvelinus","Salmonidae","Salmoniformes",NA,"Chordata","https://eol.org/pages/46563153","Bull Trout","Temperate Conifer Forests","freshwater; brackish;  benthopelagic temperate; ;","Freshwater","Freshwater","doi.org/10.15468/dl.zg5j9k","SACO","SACO-5-2",NA,"United States of America","B2 Rattlesnake Creek",NA,NA,NA,NA,46.91932,-113.962,29,2.429,NA,NA,NA,NA,NA,NA,NA,0.3383,NA,NA,NA,NA,"diploid",7.04788809005821,-113.962057092282,46.9193699728445
"VarVer","NA","SACO","SACO-5","Salvelinus confluentus","Fishes","10.1111/j.1365-294x.2004.02365.x",NA,"Salvelinus confluentus","SSR",7,7,2351244,"Salvelinus confluentus (Suckley; 1859)","Salvelinus","Salmonidae","Salmoniformes",NA,"Chordata","https://eol.org/pages/46563153","Bull Trout","Temperate Conifer Forests","freshwater; brackish;  benthopelagic temperate; ;","Freshwater","Freshwater","doi.org/10.15468/dl.zg5j9k","SACO","SACO-5-3",NA,"United States of America","B3 Rock Creek",NA,NA,NA,NA,46.70161,-113.673,34,2.714,NA,NA,NA,NA,NA,NA,NA,0.3963,NA,NA,NA,NA,"diploid",44.8114083042879,-113.673234831179,46.7012396049849
"VarVer","NA","SACO","SACO-5","Salvelinus confluentus","Fishes","10.1111/j.1365-294x.2004.02365.x",NA,"Salvelinus confluentus","SSR",7,7,2351244,"Salvelinus confluentus (Suckley; 1859)","Salvelinus","Salmonidae","Salmoniformes",NA,"Chordata","https://eol.org/pages/46563153","Bull Trout","Temperate Conifer Forests","freshwater; brackish;  benthopelagic temperate; ;","Freshwater","Freshwater","doi.org/10.15468/dl.zg5j9k","SACO","SACO-5-4",NA,"United States of America","B4 Meadow Creek",NA,NA,NA,NA,45.85696,-113.91,27,2.571,NA,NA,NA,NA,NA,NA,NA,0.433,NA,NA,NA,NA,"diploid",17.4934971937682,-113.90998679474,45.8568027247402
"VarVer","NA","SACO","SACO-5","Salvelinus confluentus","Fishes","10.1111/j.1365-294x.2004.02365.x",NA,"Salvelinus confluentus","SSR",7,7,2351244,"Salvelinus confluentus (Suckley; 1859)","Salvelinus","Salmonidae","Salmoniformes",NA,"Chordata","https://eol.org/pages/46563153","Bull Trout","Temperate Conifer Forests","freshwater; brackish;  benthopelagic temperate; ;","Freshwater","Freshwater","doi.org/10.15468/dl.zg5j9k","SACO","SACO-5-5",NA,"United States of America","B5 Monture Creek",NA,NA,NA,NA,47.03135,-113.272,30,2.429,NA,NA,NA,NA,NA,NA,NA,0.3737,NA,NA,NA,NA,"diploid",7.13217793563803,-113.272014752712,47.0312863512075
"VarVer","NA","SACO","SACO-5","Salvelinus confluentus","Fishes","10.1111/j.1365-294x.2004.02365.x",NA,"Salvelinus confluentus","SSR",7,7,2351244,"Salvelinus confluentus (Suckley; 1859)","Salvelinus","Salmonidae","Salmoniformes",NA,"Chordata","https://eol.org/pages/46563153","Bull Trout","Temperate Conifer Forests","freshwater; brackish;  benthopelagic temperate; ;","Freshwater","Freshwater","doi.org/10.15468/dl.zg5j9k","SACO","SACO-5-6",NA,"United States of America","B6 Copper Creek",NA,NA,NA,NA,47.0817,-112.963,30,1.714,NA,NA,NA,NA,NA,NA,NA,0.1435,NA,NA,NA,NA,"diploid",6.86898437092283,-112.963075731019,47.0816664409912
"MacroPopGen","NA","SANA","SANA-6","Salvelinus namaycush","Fishes","10.1577/t03-007.1",NA,"Salvelinus namaycush","SSR",10,9,2351327,"Salvelinus namaycush (Walbaum; 1792)","Salvelinus","Salmonidae","Salmoniformes",NA,"Chordata","https://eol.org/pages/205277","Lake Trout","Lake","freshwater;  benthopelagic; non-migratory temperate;","Freshwater","Freshwater","doi.org/10.15468/dl.bbs538","SANA","SANA-6-1",NA,"United States of America","Apostle Is. ? Lean",NA,NA,NA,NA,46.863628,-90.644307,67,NA,NA,NA,NA,NA,NA,NA,0.355,0.387,NA,NA,NA,NA,"diploid",NA,NA,NA
"MacroPopGen","NA","SANA","SANA-6","Salvelinus namaycush","Fishes","10.1577/t03-007.1",NA,"Salvelinus namaycush","SSR",10,9,2351327,"Salvelinus namaycush (Walbaum; 1792)","Salvelinus","Salmonidae","Salmoniformes",NA,"Chordata","https://eol.org/pages/205277","Lake Trout","Lake","freshwater;  benthopelagic; non-migratory temperate;","Freshwater","Freshwater","doi.org/10.15468/dl.bbs538","SANA","SANA-6-10",NA,"United States of America","Stannard Rock ? Sisc.",NA,NA,NA,NA,47.134224,-87.222002,64,NA,NA,NA,NA,NA,NA,NA,0.398,0.437,NA,NA,NA,NA,"diploid",NA,NA,NA
