Data_source,Contributor_GenDivRange,Spec_id.x,Study_id,Spec_Latin_GenDivRange,Life_form,DOI_study,DOI_data,Spec_Latin_publication,Marker_type,N_pops,N_loci,GBIF_id,Spec_Latin_GBIF,Genus_GBIF,Family_GBIF,Order_GBIF,Class_GBIF,Phylum_GBIF,EOL_id,Spec_common_EOL,BIOME,Habitat_fishbase,Habitat_breeding,Habitat_adulthood,GBIF_doi,Spec_id.y,Pop_id,Spec_Latin_sub,Geog_1,Geog_2,Geog_3,Geog_4,Geog_5,Geog_6,N,A,A_mean,A_tot,A_eff,A_private,N_genot,Ar,Ho,He,GD_Nei,D_clonal,F_is,F_is_sig,Ploidy,min_dist_to_flowline,snapped_lon,snapped_lat,stream_order,catch_area,slope,AREA,PERIMETER,ICE18K_,ICE18K_ID,SYMB,WSA9,WSA9_NAME,Ice,Tectonic,SeaLevel,elev,relief,Topography,SeaShort,History,Spec_Latin_clean,AREAKM2.x,PATCHES.x,FECUNDITY.x,LONGEVITY.x,MAXTL.x,AREAKM2.y,PATCHES.y,FECUNDITY.y,LONGEVITY.y,MAXTL.y
VarVer,NA,ACFU,ACFU-4,Acipenser fulvescens,Fishes,10.1577/m06-184.1,NA,Acipenser fulvescens,SSR,22,13,2402120,Acipenser fulvescens Rafinesque; 1817,Acipenser,Acipenseridae,Acipenseriformes,NA,Chordata,https://eol.org/pages/46561177,Lake Sturgeon,Lake,freshwater; brackish;  demersal; potamodromous   temperate; ;,Freshwater,Freshwater,doi.org/10.15468/dl.a9fdqp,ACFU,ACFU-4-4,NA,United States of America,White River,NA,NA,NA,NA,43,4.231,NA,NA,NA,NA,NA,NA,NA,0.5502,NA,NA,NA,NA,diploid,31.524137620908167,-90.72289675584547,46.65330544560521,3,1.3887,1e-5,17000000000000,41206792,150,15,ICE,UMW,Upper Midwest,Glaciated,Stable,Unflooded,181,3,Lowland,,Stable Glaciated Lowland ,acipenser fulvescens,3943409,3,1000000,43,274,3943409,3,1000000,43,274
VarVer,NA,ACFU,ACFU-4,Acipenser fulvescens,Fishes,10.1577/m06-184.1,NA,Acipenser fulvescens,SSR,22,13,2402120,Acipenser fulvescens Rafinesque; 1817,Acipenser,Acipenseridae,Acipenseriformes,NA,Chordata,https://eol.org/pages/46561177,Lake Sturgeon,Lake,freshwater; brackish;  demersal; potamodromous   temperate; ;,Freshwater,Freshwater,doi.org/10.15468/dl.a9fdqp,ACFU,ACFU-4-9,NA,United States of America,Menominee River,NA,NA,NA,NA,21,4.308,NA,NA,NA,NA,NA,NA,NA,0.4943,NA,NA,NA,NA,diploid,76.57045207540337,-87.65491745436941,45.36433101714947,6,0.2061,1e-5,17000000000000,41206792,150,15,ICE,UMW,Upper Midwest,Glaciated,Stable,Unflooded,206,20,Lowland,,Stable Glaciated Lowland ,acipenser fulvescens,3943409,3,1000000,43,274,3943409,3,1000000,43,274
VarVer,NA,ACFU,ACFU-5,Acipenser fulvescens,Fishes,10.1007/s10592-007-9441-9,NA,Acipenser fulvescens,SSR,8,10,2402120,Acipenser fulvescens Rafinesque; 1817,Acipenser,Acipenseridae,Acipenseriformes,NA,Chordata,https://eol.org/pages/46561177,Lake Sturgeon,Lake,freshwater; brackish;  demersal; potamodromous   temperate; ;,Freshwater,Freshwater,doi.org/10.15468/dl.a9fdqp,ACFU,ACFU-5-1,NA,United States of America,White River,NA,NA,NA,NA,79,3.3,NA,NA,NA,NA,NA,NA,0.439,0.419,NA,NA,-0.04773,NA,diploid,24.183197718901948,-86.64704302517377,38.79868839516726,6,12.4011,8.4777e-4,NA,NA,NA,NA,NA,SAP,Southern Appalachians,Unglaciated,Stable,Unflooded,172,101,Lowland,,Stable Unglaciated Lowland ,acipenser fulvescens,3943409,3,1000000,43,274,3943409,3,1000000,43,274
VarVer,NA,ACFU,ACFU-5,Acipenser fulvescens,Fishes,10.1007/s10592-007-9441-9,NA,Acipenser fulvescens,SSR,8,10,2402120,Acipenser fulvescens Rafinesque; 1817,Acipenser,Acipenseridae,Acipenseriformes,NA,Chordata,https://eol.org/pages/46561177,Lake Sturgeon,Lake,freshwater; brackish;  demersal; potamodromous   temperate; ;,Freshwater,Freshwater,doi.org/10.15468/dl.a9fdqp,ACFU,ACFU-5-4,NA,United States of America,Mississippi River,NA,NA,NA,NA,101,4.7,NA,NA,NA,NA,NA,NA,0.507,0.486,NA,NA,-0.04321,NA,diploid,73.71505551628177,-91.86679884405608,38.66509918068441,9,2.763,1e-5,NA,NA,NA,NA,NA,TPL,Temperate Plains,Unglaciated,Stable,Unflooded,166,42,Lowland,,Stable Unglaciated Lowland ,acipenser fulvescens,3943409,3,1000000,43,274,3943409,3,1000000,43,274
VarVer,NA,ACFU,ACFU-5,Acipenser fulvescens,Fishes,10.1007/s10592-007-9441-9,NA,Acipenser fulvescens,SSR,8,10,2402120,Acipenser fulvescens Rafinesque; 1817,Acipenser,Acipenseridae,Acipenseriformes,NA,Chordata,https://eol.org/pages/46561177,Lake Sturgeon,Lake,freshwater; brackish;  demersal; potamodromous   temperate; ;,Freshwater,Freshwater,doi.org/10.15468/dl.a9fdqp,ACFU,ACFU-5-5,NA,United States of America,Missouri River,NA,NA,NA,NA,48,4.1,NA,NA,NA,NA,NA,NA,0.521,0.498,NA,NA,-0.04618,NA,diploid,66.52995074857914,-90.90580396524437,39.3776825262625,8,0.387,0.00371428,NA,NA,NA,NA,NA,TPL,Temperate Plains,Unglaciated,Stable,Unflooded,150,116,Lowland,,Stable Unglaciated Lowland ,acipenser fulvescens,3943409,3,1000000,43,274,3943409,3,1000000,43,274
VarVer,NA,ACFU,ACFU-5,Acipenser fulvescens,Fishes,10.1007/s10592-007-9441-9,NA,Acipenser fulvescens,SSR,8,10,2402120,Acipenser fulvescens Rafinesque; 1817,Acipenser,Acipenseridae,Acipenseriformes,NA,Chordata,https://eol.org/pages/46561177,Lake Sturgeon,Lake,freshwater; brackish;  demersal; potamodromous   temperate; ;,Freshwater,Freshwater,doi.org/10.15468/dl.a9fdqp,ACFU,ACFU-5-6,NA,United States of America,Peshtigo River,NA,NA,NA,NA,43,4.1,NA,NA,NA,NA,NA,NA,0.449,0.473,NA,NA,0.05074,NA,diploid,3.1209209165587355,-88.52566199555312,46.896349774353645,5,5.1489,1e-5,17000000000000,41206792,150,15,ICE,UMW,Upper Midwest,Glaciated,Stable,Unflooded,195,51,Lowland,,Stable Glaciated Lowland ,acipenser fulvescens,3943409,3,1000000,43,274,3943409,3,1000000,43,274
VarVer,NA,ACFU,ACFU-5,Acipenser fulvescens,Fishes,10.1007/s10592-007-9441-9,NA,Acipenser fulvescens,SSR,8,10,2402120,Acipenser fulvescens Rafinesque; 1817,Acipenser,Acipenseridae,Acipenseriformes,NA,Chordata,https://eol.org/pages/46561177,Lake Sturgeon,Lake,freshwater; brackish;  demersal; potamodromous   temperate; ;,Freshwater,Freshwater,doi.org/10.15468/dl.a9fdqp,ACFU,ACFU-5-7,NA,United States of America,Sturgeon River,NA,NA,NA,NA,30,3.9,NA,NA,NA,NA,NA,NA,0.512,0.537,NA,NA,0.046555,NA,diploid,3.1209209165587355,-88.52566199555312,46.896349774353645,5,5.1489,1e-5,17000000000000,41206792,150,15,ICE,UMW,Upper Midwest,Glaciated,Stable,Unflooded,195,51,Lowland,,Stable Glaciated Lowland ,acipenser fulvescens,3943409,3,1000000,43,274,3943409,3,1000000,43,274
VarVer,NA,ACFU,ACFU-5,Acipenser fulvescens,Fishes,10.1007/s10592-007-9441-9,NA,Acipenser fulvescens,SSR,8,10,2402120,Acipenser fulvescens Rafinesque; 1817,Acipenser,Acipenseridae,Acipenseriformes,NA,Chordata,https://eol.org/pages/46561177,Lake Sturgeon,Lake,freshwater; brackish;  demersal; potamodromous   temperate; ;,Freshwater,Freshwater,doi.org/10.15468/dl.a9fdqp,ACFU,ACFU-5-8,NA,United States of America,E. Fork Chippewa River,NA,NA,NA,NA,18,3.5,NA,NA,NA,NA,NA,NA,0.561,0.526,NA,NA,-0.06654,NA,diploid,12.264364400940098,-90.70654149159158,46.04684944533425,3,11.061,2.734e-4,17000000000000,41206792,150,15,ICE,UMW,Upper Midwest,Glaciated,Stable,Unflooded,459,32,Highland,,Stable Glaciated Highland ,acipenser fulvescens,3943409,3,1000000,43,274,3943409,3,1000000,43,274
MacroPopGen,NA,ACME,ACME-1,Acipenser medirostris,Fishes,10.1139/f09-091,NA,Acipenser medirostris,SSR,7,10,2402118,Acipenser medirostris Ayres; 1854,Acipenser,Acipenseridae,Acipenseriformes,NA,Chordata,https://eol.org/pages/46561178,Green Sturgeon,Others,marine; freshwater; brackish;  demersal; anadromous   temperate;,Freshwater,Marine,doi.org/10.15468/dl.aanj9w,ACME,ACME-1-1,NA,United States of America,Columbia River,NA,NA,NA,NA,94,10.4,NA,NA,NA,NA,NA,NA,0.542,0.625,NA,NA,NA,NA,diploid,305.79787730004574,-123.29323526762775,46.14573379061513,9,7.2315,1e-5,NA,NA,NA,NA,NA,WMT,Western Mountains,Unglaciated,Active,Unflooded,95,328,Lowland,,Active Unglaciated Lowland ,acipenser medirostris,269708,5,140000,65,270,269708,5,140000,65,270
MacroPopGen,NA,ACME,ACME-1,Acipenser medirostris,Fishes,10.1139/f09-091,NA,Acipenser medirostris,SSR,7,10,2402118,Acipenser medirostris Ayres; 1854,Acipenser,Acipenseridae,Acipenseriformes,NA,Chordata,https://eol.org/pages/46561178,Green Sturgeon,Others,marine; freshwater; brackish;  demersal; anadromous   temperate;,Freshwater,Marine,doi.org/10.15468/dl.aanj9w,ACME,ACME-1-2,NA,United States of America,Grays Harbor,NA,NA,NA,NA,82,11.6,NA,NA,NA,NA,NA,NA,0.561,0.686,NA,NA,NA,NA,diploid,137.55574266795506,-123.30322426251197,46.91261168950124,5,2.8737,1e-5,NA,NA,NA,NA,NA,WMT,Western Mountains,Unglaciated,Active,Unflooded,40,118,Lowland,,Active Unglaciated Lowland ,acipenser medirostris,269708,5,140000,65,270,269708,5,140000,65,270
MacroPopGen,NA,ACME,ACME-1,Acipenser medirostris,Fishes,10.1139/f09-091,NA,Acipenser medirostris,SSR,7,10,2402118,Acipenser medirostris Ayres; 1854,Acipenser,Acipenseridae,Acipenseriformes,NA,Chordata,https://eol.org/pages/46561178,Green Sturgeon,Others,marine; freshwater; brackish;  demersal; anadromous   temperate;,Freshwater,Marine,doi.org/10.15468/dl.aanj9w,ACME,ACME-1-3,NA,United States of America,Klamath River,NA,NA,NA,NA,35,9,NA,NA,NA,NA,NA,NA,0.624,0.718,NA,NA,NA,NA,diploid,54.34030148578171,-122.96769027748303,41.82305132054634,6,1.5003,0.01206581,NA,NA,NA,NA,NA,WMT,Western Mountains,Unglaciated,Active,Unflooded,769,337,Highland,,Active Unglaciated Highland ,acipenser medirostris,269708,5,140000,65,270,269708,5,140000,65,270
MacroPopGen,NA,ACME,ACME-1,Acipenser medirostris,Fishes,10.1139/f09-091,NA,Acipenser medirostris,SSR,7,10,2402118,Acipenser medirostris Ayres; 1854,Acipenser,Acipenseridae,Acipenseriformes,NA,Chordata,https://eol.org/pages/46561178,Green Sturgeon,Others,marine; freshwater; brackish;  demersal; anadromous   temperate;,Freshwater,Marine,doi.org/10.15468/dl.aanj9w,ACME,ACME-1-4,NA,United States of America,Rogue River,NA,NA,NA,NA,34,8.6,NA,NA,NA,NA,NA,NA,0.615,0.723,NA,NA,NA,NA,diploid,28.58048226359409,-122.90594279577957,42.43808605737925,5,2.6352,0.00359801,NA,NA,NA,NA,NA,WMT,Western Mountains,Unglaciated,Active,Unflooded,371,28,Highland,,Active Unglaciated Highland ,acipenser medirostris,269708,5,140000,65,270,269708,5,140000,65,270
VarVer,NA,ACTR,ACTR-1,Acipenser transmontanus,Fishes,10.1046/j.1439-0426.2002.00418.x,NA,Acipenser transmontanus,SSR,15,4,2402122,Acipenser transmontanus Richardson; 1836,Acipenser,Acipenseridae,Acipenseriformes,NA,Chordata,https://eol.org/pages/46561176,White Sturgeon,Temperate Conifer Forests,marine; freshwater; brackish;  demersal; anadromous   temperate;,Freshwater,Marine,doi.org/10.15468/dl.fezpkx,ACTR,ACTR-1-11,NA,United States of America,lower Columbia R.,NA,NA,NA,NA,50,3,NA,NA,NA,NA,NA,NA,NA,0.4228,NA,NA,NA,NA,diploid,412.3981295978949,-123.64273054142141,46.22867077598299,1,5.0517,1e-5,NA,NA,NA,NA,NA,NA,NA,Unglaciated,Stable,Unflooded,6,1,Lowland,,Stable Unglaciated Lowland ,acipenser transmontanus,682165,4,350000,104,320,682165,4,350000,104,320
MacroPopGen,NA,ALPS,ALPS-1,Alosa pseudoharengus,Fishes,10.1038/s41597-019-0024-7,NA,Alosa pseudoharengus,SSR,5,10,2412740,Alosa pseudoharengus (Wilson; 1811),Alosa,Clupeidae,Clupeiformes,NA,Chordata,https://eol.org/pages/46562373,Alewife,Others,marine; freshwater; brackish;  pelagic-neritic; anadromous   temperate; ;,Freshwater,Marine,doi.org/10.15468/dl.ujhgvx,ALPS,ALPS-1-3,NA,United States of America,Grand Falls Flowage,NA,NA,NA,NA,511,3.7,NA,NA,NA,NA,NA,NA,0.312,0.284,NA,NA,NA,NA,diploid,93.8248657761125,-67.54658106456371,45.26578956104813,1,13.9194,2.319e-5,17000000000000,41206792,150,15,ICE,NAP,Northern Appalachians,Glaciated,Stable,Unflooded,64,26,Lowland,,Stable Glaciated Lowland ,alosa pseudoharengus,1280446,3,300000,5.5,40,1280446,3,300000,5.5,40
MacroPopGen,NA,ALPS,ALPS-1,Alosa pseudoharengus,Fishes,10.1038/s41597-019-0024-7,NA,Alosa pseudoharengus,SSR,5,10,2412740,Alosa pseudoharengus (Wilson; 1811),Alosa,Clupeidae,Clupeiformes,NA,Chordata,https://eol.org/pages/46562373,Alewife,Others,marine; freshwater; brackish;  pelagic-neritic; anadromous   temperate; ;,Freshwater,Marine,doi.org/10.15468/dl.ujhgvx,ALPS,ALPS-1-5,NA,United States of America,Milltown,NA,NA,NA,NA,511,6.6,NA,NA,NA,NA,NA,NA,0.596,0.557,NA,NA,NA,NA,diploid,30.988225935041175,-67.2935175941997,45.17698312316527,5,0.3078,0.00997668,17000000000000,41206792,150,15,ICE,NA,NA,Glaciated,Stable,Unflooded,34,76,Lowland,,Stable Glaciated Lowland ,alosa pseudoharengus,1280446,3,300000,5.5,40,1280446,3,300000,5.5,40
MacroPopGen,NA,ALPS,ALPS-2,Alosa pseudoharengus,Fishes,10.1038/s41597-019-0024-7,NA,Alosa pseudoharengus,SSR,7,6,2412740,Alosa pseudoharengus (Wilson; 1811),Alosa,Clupeidae,Clupeiformes,NA,Chordata,https://eol.org/pages/46562373,Alewife,Others,marine; freshwater; brackish;  pelagic-neritic; anadromous   temperate; ;,Freshwater,Marine,doi.org/10.15468/dl.ujhgvx,ALPS,ALPS-2-1,NA,United States of America,Albany + Newburgh,NA,NA,NA,NA,97,9.583,NA,NA,NA,NA,NA,NA,0.672,0.689,NA,NA,NA,NA,diploid,127.6382173022324,-73.92407208517773,42.09874977594295,7,32.4855,1e-5,17000000000000,41206792,150,15,ICE,NAP,Northern Appalachians,Glaciated,Stable,Unflooded,34,72,Lowland,,Stable Glaciated Lowland ,alosa pseudoharengus,1280446,3,300000,5.5,40,1280446,3,300000,5.5,40
MacroPopGen,NA,ALPS,ALPS-2,Alosa pseudoharengus,Fishes,10.1038/s41597-019-0024-7,NA,Alosa pseudoharengus,SSR,7,6,2412740,Alosa pseudoharengus (Wilson; 1811),Alosa,Clupeidae,Clupeiformes,NA,Chordata,https://eol.org/pages/46562373,Alewife,Others,marine; freshwater; brackish;  pelagic-neritic; anadromous   temperate; ;,Freshwater,Marine,doi.org/10.15468/dl.ujhgvx,ALPS,ALPS-2-4,NA,United States of America,St. Croix River,NA,NA,NA,NA,44,7.479,NA,NA,NA,NA,NA,NA,0.643,0.646,NA,NA,NA,NA,diploid,98.1281766238554,-67.20417513441247,45.168239459337755,5,8.9811,1.684e-4,17000000000000,41206792,150,15,ICE,NA,NA,Glaciated,Stable,Unflooded,27,99,Lowland,,Stable Glaciated Lowland ,alosa pseudoharengus,1280446,3,300000,5.5,40,1280446,3,300000,5.5,40
MacroPopGen,NA,ALPS,ALPS-2,Alosa pseudoharengus,Fishes,10.1038/s41597-019-0024-7,NA,Alosa pseudoharengus,SSR,7,6,2412740,Alosa pseudoharengus (Wilson; 1811),Alosa,Clupeidae,Clupeiformes,NA,Chordata,https://eol.org/pages/46562373,Alewife,Others,marine; freshwater; brackish;  pelagic-neritic; anadromous   temperate; ;,Freshwater,Marine,doi.org/10.15468/dl.ujhgvx,ALPS,ALPS-2-6,NA,United States of America,Union River,NA,NA,NA,NA,44,7.479,NA,NA,NA,NA,NA,NA,0.643,0.646,NA,NA,NA,NA,diploid,124.06119260876645,-68.42728590359837,44.512589549099545,5,4.4037,3.5267e-4,17000000000000,41206792,150,15,ICE,NAP,Northern Appalachians,Glaciated,Stable,Unflooded,35,68,Lowland,,Stable Glaciated Lowland ,alosa pseudoharengus,1280446,3,300000,5.5,40,1280446,3,300000,5.5,40
MacroPopGen,NA,ALPS,ALPS-2,Alosa pseudoharengus,Fishes,10.1038/s41597-019-0024-7,NA,Alosa pseudoharengus,SSR,7,6,2412740,Alosa pseudoharengus (Wilson; 1811),Alosa,Clupeidae,Clupeiformes,NA,Chordata,https://eol.org/pages/46562373,Alewife,Others,marine; freshwater; brackish;  pelagic-neritic; anadromous   temperate; ;,Freshwater,Marine,doi.org/10.15468/dl.ujhgvx,ALPS,ALPS-2-7,NA,United States of America,Wight Pond,NA,NA,NA,NA,44,7.479,NA,NA,NA,NA,NA,NA,0.643,0.646,NA,NA,NA,NA,diploid,27.712052837936252,-68.67257290962782,44.473681172814445,2,1.233,3.9381e-4,17000000000000,41206792,150,15,ICE,NAP,Northern Appalachians,Glaciated,Stable,Unflooded,47,71,Lowland,,Stable Glaciated Lowland ,alosa pseudoharengus,1280446,3,300000,5.5,40,1280446,3,300000,5.5,40
MacroPopGen,NA,ALPS,ALPS-3,Alosa pseudoharengus,Fishes,10.1038/s41597-019-0024-7,NA,Alosa pseudoharengus,SSR,6,12,2412740,Alosa pseudoharengus (Wilson; 1811),Alosa,Clupeidae,Clupeiformes,NA,Chordata,https://eol.org/pages/46562373,Alewife,Others,marine; freshwater; brackish;  pelagic-neritic; anadromous   temperate; ;,Freshwater,Marine,doi.org/10.15468/dl.ujhgvx,ALPS,ALPS-3-1,NA,United States of America,Damariscotta Mills Dam,NA,NA,NA,NA,166,5.286,NA,NA,NA,NA,NA,NA,0.478,0.487,NA,NA,NA,NA,diploid,9.040186306333046,-69.52608560177798,44.061053065687744,3,0.1917,0.0468208,17000000000000,41206792,150,15,ICE,NAP,Northern Appalachians,Glaciated,Stable,Unflooded,29,57,Lowland,,Stable Glaciated Lowland ,alosa pseudoharengus,1280446,3,300000,5.5,40,1280446,3,300000,5.5,40
MacroPopGen,NA,ALPS,ALPS-3,Alosa pseudoharengus,Fishes,10.1038/s41597-019-0024-7,NA,Alosa pseudoharengus,SSR,6,12,2412740,Alosa pseudoharengus (Wilson; 1811),Alosa,Clupeidae,Clupeiformes,NA,Chordata,https://eol.org/pages/46562373,Alewife,Others,marine; freshwater; brackish;  pelagic-neritic; anadromous   temperate; ;,Freshwater,Marine,doi.org/10.15468/dl.ujhgvx,ALPS,ALPS-3-4,NA,United States of America,Orland Dam,NA,NA,NA,NA,111,5.357,NA,NA,NA,NA,NA,NA,0.484,0.498,NA,NA,NA,NA,diploid,42.56909481357359,-68.74351557352057,44.56989272400005,5,1.4832,0.00189596,17000000000000,41206792,150,15,ICE,NAP,Northern Appalachians,Glaciated,Stable,Unflooded,28,85,Lowland,,Stable Glaciated Lowland ,alosa pseudoharengus,1280446,3,300000,5.5,40,1280446,3,300000,5.5,40
MacroPopGen,NA,ALPS,ALPS-3,Alosa pseudoharengus,Fishes,10.1038/s41597-019-0024-7,NA,Alosa pseudoharengus,SSR,6,12,2412740,Alosa pseudoharengus (Wilson; 1811),Alosa,Clupeidae,Clupeiformes,NA,Chordata,https://eol.org/pages/46562373,Alewife,Others,marine; freshwater; brackish;  pelagic-neritic; anadromous   temperate; ;,Freshwater,Marine,doi.org/10.15468/dl.ujhgvx,ALPS,ALPS-3-5,NA,United States of America,Souadabscook Falls,NA,NA,NA,NA,176,5.5,NA,NA,NA,NA,NA,NA,0.47,0.481,NA,NA,NA,NA,diploid,53.32737127698911,-68.85759578334945,44.759224914383054,4,5.5791,0.00358811,17000000000000,41206792,150,15,ICE,NAP,Northern Appalachians,Glaciated,Stable,Unflooded,42,95,Lowland,,Stable Glaciated Lowland ,alosa pseudoharengus,1280446,3,300000,5.5,40,1280446,3,300000,5.5,40
MacroPopGen,NA,ALPS,ALPS-3,Alosa pseudoharengus,Fishes,10.1038/s41597-019-0024-7,NA,Alosa pseudoharengus,SSR,6,12,2412740,Alosa pseudoharengus (Wilson; 1811),Alosa,Clupeidae,Clupeiformes,NA,Chordata,https://eol.org/pages/46562373,Alewife,Others,marine; freshwater; brackish;  pelagic-neritic; anadromous   temperate; ;,Freshwater,Marine,doi.org/10.15468/dl.ujhgvx,ALPS,ALPS-3-6,NA,United States of America,Veazie Dam,NA,NA,NA,NA,173,5.429,NA,NA,NA,NA,NA,NA,0.473,0.494,NA,NA,NA,NA,diploid,104.68316422096875,-68.70072823453167,44.83273351247,7,6.4431,0.0020511,17000000000000,41206792,150,15,ICE,NAP,Northern Appalachians,Glaciated,Stable,Unflooded,37,73,Lowland,,Stable Glaciated Lowland ,alosa pseudoharengus,1280446,3,300000,5.5,40,1280446,3,300000,5.5,40
MacroPopGen,NA,ALPS,ALPS-4,Alosa pseudoharengus,Fishes,10.1111/j.1365-294x.2007.03593.x,NA,Alosa pseudoharengus,SSR,7,5,2412740,Alosa pseudoharengus (Wilson; 1811),Alosa,Clupeidae,Clupeiformes,NA,Chordata,https://eol.org/pages/46562373,Alewife,Others,marine; freshwater; brackish;  pelagic-neritic; anadromous   temperate; ;,Freshwater,Marine,doi.org/10.15468/dl.ujhgvx,ALPS,ALPS-4-2,NA,United States of America,FR(A)+WR(A)+MC(A)+BB(A)+PR(A)+POR(A)+WB(A),NA,NA,NA,NA,118,8.657,NA,NA,NA,NA,NA,NA,0.76,0.775,NA,NA,NA,NA,diploid,208.72257228216625,-72.34412374564246,41.287642694595895,6,5.0301,2.3325e-4,17000000000000,41206792,150,15,ICE,NA,NA,Glaciated,Stable,Unflooded,4,11,Lowland,,Stable Glaciated Lowland ,alosa pseudoharengus,1280446,3,300000,5.5,40,1280446,3,300000,5.5,40
MacroPopGen,NA,ALPS,ALPS-4,Alosa pseudoharengus,Fishes,10.1111/j.1365-294x.2007.03593.x,NA,Alosa pseudoharengus,SSR,7,5,2412740,Alosa pseudoharengus (Wilson; 1811),Alosa,Clupeidae,Clupeiformes,NA,Chordata,https://eol.org/pages/46562373,Alewife,Others,marine; freshwater; brackish;  pelagic-neritic; anadromous   temperate; ;,Freshwater,Marine,doi.org/10.15468/dl.ujhgvx,ALPS,ALPS-4-3,NA,United States of America,Long Pond (L),NA,NA,NA,NA,20,4,NA,NA,NA,NA,NA,NA,0.516,0.459,NA,NA,NA,NA,diploid,167.8638340056989,-71.9457274259643,41.44146913734426,2,1.7577,0.00144221,17000000000000,41206792,150,15,ICE,NAP,Northern Appalachians,Glaciated,Stable,Unflooded,70,104,Lowland,,Stable Glaciated Lowland ,alosa pseudoharengus,1280446,3,300000,5.5,40,1280446,3,300000,5.5,40
MacroPopGen,NA,ALSA,ALSA-1,Alosa sapidissima,Fishes,10.1111/mec.12197,10.5061/dryad.ct5v8,Alosa sapidissima,SSR,33,13,2412661,Alosa sapidissima (Wilson; 1811),Alosa,Clupeidae,Clupeiformes,NA,Chordata,https://eol.org/pages/46562374,American Shad,Others,marine; freshwater; brackish;  pelagic-neritic; anadromous   ;ubtropical; ;,Freshwater,Marine,doi.org/10.15468/dl.u54ejd,ALSA,ALSA-1-14,NA,United States of America,CON,Connecticut,River,CT,NA,100,12.7692307692308,NA,NA,NA,NA,NA,10.31,0.77,0.79,NA,NA,0.03,NA,diploid,398.5983359060478,-72.33311681769143,41.27971742645414,2,1.3698,1.8867e-4,17000000000000,41206792,150,15,ICE,NA,NA,Glaciated,Stable,Unflooded,3,15,Lowland,,Stable Glaciated Lowland ,alosa sapidissima,1555551,2,500000,7,76,1555551,2,500000,7,76
MacroPopGen,NA,ALSA,ALSA-1,Alosa sapidissima,Fishes,10.1111/mec.12197,10.5061/dryad.ct5v8,Alosa sapidissima,SSR,33,13,2412661,Alosa sapidissima (Wilson; 1811),Alosa,Clupeidae,Clupeiformes,NA,Chordata,https://eol.org/pages/46562374,American Shad,Others,marine; freshwater; brackish;  pelagic-neritic; anadromous   ;ubtropical; ;,Freshwater,Marine,doi.org/10.15468/dl.u54ejd,ALSA,ALSA-1-18,NA,United States of America,SUS,Susquehanna,River,MD,NA,53,11.0769230769231,NA,NA,NA,NA,NA,10.14,0.72,0.79,NA,NA,0.08,NA,diploid,377.85317489037885,-76.08329217191488,38.462923207749874,2,27.7092,1e-5,NA,NA,NA,NA,NA,CPL,Coastal Plains,Unglaciated,Stable,Flooded,4,22,Lowland,- Flooded,Stable Unglaciated Lowland - Flooded,alosa sapidissima,1555551,2,500000,7,76,1555551,2,500000,7,76
MacroPopGen,NA,ALSA,ALSA-1,Alosa sapidissima,Fishes,10.1111/mec.12197,10.5061/dryad.ct5v8,Alosa sapidissima,SSR,33,13,2412661,Alosa sapidissima (Wilson; 1811),Alosa,Clupeidae,Clupeiformes,NA,Chordata,https://eol.org/pages/46562374,American Shad,Others,marine; freshwater; brackish;  pelagic-neritic; anadromous   ;ubtropical; ;,Freshwater,Marine,doi.org/10.15468/dl.u54ejd,ALSA,ALSA-1-19,NA,United States of America,PAT,Patuxent,River,MD,NA,61,11.4615384615385,NA,NA,NA,NA,NA,10.34,0.75,0.78,NA,NA,0.04,NA,diploid,257.69591696631375,-76.40195398440754,38.256270752036244,1,1.7172,0.00855639,NA,NA,NA,NA,NA,CPL,Coastal Plains,Unglaciated,Stable,Flooded,8,43,Lowland,- Flooded,Stable Unglaciated Lowland - Flooded,alosa sapidissima,1555551,2,500000,7,76,1555551,2,500000,7,76
MacroPopGen,NA,ALSA,ALSA-1,Alosa sapidissima,Fishes,10.1111/mec.12197,10.5061/dryad.ct5v8,Alosa sapidissima,SSR,33,13,2412661,Alosa sapidissima (Wilson; 1811),Alosa,Clupeidae,Clupeiformes,NA,Chordata,https://eol.org/pages/46562374,American Shad,Others,marine; freshwater; brackish;  pelagic-neritic; anadromous   ;ubtropical; ;,Freshwater,Marine,doi.org/10.15468/dl.u54ejd,ALSA,ALSA-1-20,NA,United States of America,POT,Potomac,River,MD,NA,116,13.7692307692308,NA,NA,NA,NA,NA,11,0.75,0.78,NA,NA,0.04,NA,diploid,388.62455620543744,-76.32103917616179,38.00070136015891,7,3.7449,1e-5,NA,NA,NA,NA,NA,NA,NA,Unglaciated,Stable,NA,-13,5,Lowland,NA,Stable Unglaciated Lowland NA,alosa sapidissima,1555551,2,500000,7,76,1555551,2,500000,7,76
